COUNTY,RATE,L95CL,U95CL,VISITS,FLAG,YEAR,GENDER,MEASURE,HEALTHOUTCOMEID,cofips
Park,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08093
Park,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08093
Park,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08093
Park,,,,,2,2023,Male,Age adjusted rate,Heat-related,08093
Park,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08093
Park,,,,,2,2024,Female,Age adjusted rate,Heat-related,08093
Park,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08093
Park,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08093
Phillips,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2014,Female,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2014,Male,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2015,Male,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2019,Female,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2019,Male,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08095
Phillips,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2024,Male,Age adjusted rate,Heat-related,08095
Phillips,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08095
Pitkin,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08097
Pitkin,,,,,2,2011,Male,Age adjusted rate,Heat-related,08097
Pitkin,,,,,2,2011,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,,,,,2,2021,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08097
Pitkin,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08097
Pitkin,,,,,2,2022,Male,Age adjusted rate,Heat-related,08097
Pitkin,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,,,,,2,2023,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08097
Pitkin,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08097
Pitkin,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08097
Prowers,,,,,2,2011,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2011,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2011,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2012,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2012,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2012,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2013,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2013,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2013,Both genders,Age adjusted rate,Heat-related,08099
Prowers,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2014,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2014,Both genders,Age adjusted rate,Heat-related,08099
Prowers,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08099
Prowers,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08099
Prowers,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2016,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2016,Male,Age adjusted rate,Heat-related,08099
Prowers,89.28572025,43.26338917,151.6993857,11,3,2016,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2017,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2017,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2017,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2018,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2018,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2019,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2019,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2019,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2020,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2020,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2020,Both genders,Age adjusted rate,Heat-related,08099
Prowers,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2021,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2022,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2022,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2023,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2023,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,3,2023,Both genders,Age adjusted rate,Heat-related,08099
Prowers,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2024,Male,Age adjusted rate,Heat-related,08099
Prowers,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08099
Pueblo,,,,,2,2011,Female,Age adjusted rate,Heat-related,08101
Pueblo,16.61436137,8.68707158,27.06899809,13,3,2011,Male,Age adjusted rate,Heat-related,08101
Pueblo,15.00605363,8.728510888,21.28359638,23,3,2011,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,,,,,2,2012,Female,Age adjusted rate,Heat-related,08101
Pueblo,21.02565601,11.92172181,32.66990154,16,3,2012,Male,Age adjusted rate,Heat-related,08101
Pueblo,16.3758047,9.968942574,22.78266683,26,3,2012,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,14.09116034,6.921565244,23.7663207,11,3,2013,Female,Age adjusted rate,Heat-related,08101
Pueblo,20.95110564,11.90080096,32.51877931,16,3,2013,Male,Age adjusted rate,Heat-related,08101
Pueblo,17.51467079,10.82330403,24.20603755,27,3,2013,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,16.30107334,8.280316142,26.99279467,12,3,2014,Female,Age adjusted rate,Heat-related,08101
Pueblo,18.27083738,9.814055261,29.31196223,14,3,2014,Male,Age adjusted rate,Heat-related,08101
Pueblo,17.21785807,10.45655523,23.97916092,26,3,2014,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,15.65951559,7.905842305,26.01852324,12,3,2015,Female,Age adjusted rate,Heat-related,08101
Pueblo,21.21337369,12.20216164,32.67548714,17,3,2015,Male,Age adjusted rate,Heat-related,08101
Pueblo,18.50218646,11.60024501,25.40412792,29,3,2015,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,16.2438595,8.441415499,26.55733223,13,3,2016,Female,Age adjusted rate,Heat-related,08101
Pueblo,30.4924091,18.04792309,42.93689512,24,3,2016,Male,Age adjusted rate,Heat-related,08101
Pueblo,23.00886764,15.39177112,30.62596416,37,3,2016,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,,,,,3,2017,Female,Age adjusted rate,Heat-related,08101
Pueblo,24.4507471,14.27447165,37.3207053,18,3,2017,Male,Age adjusted rate,Heat-related,08101
Pueblo,18.31051497,11.32774112,25.29328882,28,3,2017,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,13.85792099,6.637159069,23.69163758,11,3,2018,Female,Age adjusted rate,Heat-related,08101
Pueblo,29.34742579,17.38307309,41.3117785,25,3,2018,Male,Age adjusted rate,Heat-related,08101
Pueblo,21.63354092,14.25420947,29.01287236,36,3,2018,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,,,,,2,2019,Female,Age adjusted rate,Heat-related,08101
Pueblo,17.26620947,9.32573497,27.61174612,14,3,2019,Male,Age adjusted rate,Heat-related,08101
Pueblo,13.03171154,7.444625407,18.61879768,22,2,2019,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,,,,,3,2020,Female,Age adjusted rate,Heat-related,08101
Pueblo,25.01298383,14.81369797,37.84020566,19,3,2020,Male,Age adjusted rate,Heat-related,08101
Pueblo,18.02628437,11.13152258,24.92104616,28,3,2020,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,,,,,2,2021,Female,Age adjusted rate,Heat-related,08101
Pueblo,22.33814113,13.03404564,34.10753086,18,3,2021,Male,Age adjusted rate,Heat-related,08101
Pueblo,15.52912442,9.340512531,21.71773631,26,3,2021,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,20.62692688,11.77230734,31.92388787,17,3,2022,Female,Age adjusted rate,Heat-related,08101
Pueblo,15.10921689,7.479518361,25.37618912,11,2,2022,Male,Age adjusted rate,Heat-related,08101
Pueblo,17.84067695,11.08330987,24.59804403,28,3,2022,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,,,,,2,2023,Female,Age adjusted rate,Heat-related,08101
Pueblo,33.16435004,20.10808738,46.22061269,26,3,2023,Male,Age adjusted rate,Heat-related,08101
Pueblo,21.10948533,13.71711969,28.50185096,33,3,2023,Both genders,Age adjusted rate,Heat-related,08101
Pueblo,,,,,2,2024,Female,Age adjusted rate,Heat-related,08101
Pueblo,29.94274348,17.80744286,42.07804409,25,3,2024,Male,Age adjusted rate,Heat-related,08101
Pueblo,21.1163877,13.86919453,28.36358088,35,3,2024,Both genders,Age adjusted rate,Heat-related,08101
Rio Blanco,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2016,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2016,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,3,2016,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2018,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2020,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2021,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2023,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08103
Rio Blanco,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08103
Rio Grande,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2012,Male,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2013,Male,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2014,Male,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2016,Male,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2020,Female,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2020,Male,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2023,Female,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2023,Male,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2024,Female,Age adjusted rate,Heat-related,08105
Rio Grande,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08105
Rio Grande,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08105
Routt,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2016,Male,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2018,Male,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2019,Male,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2021,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2022,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2023,Male,Age adjusted rate,Heat-related,08107
Routt,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08107
Routt,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08107
Saguache,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2014,Male,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2015,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2017,Male,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2018,Male,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2019,Male,Age adjusted rate,Heat-related,08109
Saguache,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08109
Saguache,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08109
San Juan,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08111
