Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Novavax,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Novavax,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Novavax,Series_Complete_Unk_Manuf,Series_Complete_Janssen_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Unk_Manuf_5Plus,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_5Plus,Additional_Doses_5Plus_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Second_Booster_Janssen,Second_Booster_Moderna,Second_Booster_Pfizer,Second_Booster_Unk_Manuf,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
11/6/21,44,US,533019545,26088000,207654540,292198155,NA,7078850,160544,170695,188001,206389,972805,429442508,429400902,429027378,401167302,113999511,15876019,162648210,250435837,NA,482442,129347,137512,151322,155335,208059,429442508,223245121,67.2,223210524,71.5,222965329,78.6,207920448,80.5,53686449,98,193627929,58.3,193618744,62,193491775,68.2,180802842,70,46876977,85.6,15458186,70848358,107200406,NA,120979,15455367,70845298,107197137,120942,15454960,70844682,107071332,120801,15430126,70766594,94488129,117993,2223689,22328886,22271777,52625,23175194,12,NA,NA,NA,NA,23146395,12.8,18916211,19.9,13854144,29.6,7683417,15285445,196899,9433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/5/21,44,US,531287645,25995000,206948340,292203555,NA,6140750,160022,170140,187390,205718,969644,428006540,427965029,427625104,399799982,113376642,15827858,161885137,249839661,NA,453884,128914,137052,150827,154805,206922,428006540,222902939,67.1,222868424,71.4,222656537,78.5,207630146,80.4,53595063,97.8,193425862,58.3,193416688,61.9,193289907,68.2,180616635,69.9,46836171,85.5,15431868,70779636,107094043,NA,120315,15429050,70776583,107090775,120280,15428649,70775974,106965057,120227,15403837,70697954,94397376,117468,2220770,22305473,22257544,52384,22271357,11.5,NA,NA,NA,NA,22243041,12.3,18207204,19.2,13366925,28.5,7125069,14961889,175497,8902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/4/21,44,US,528775895,25912800,206338260,292073685,NA,4451150,159272,169336,186487,204746,966744,426728092,426686632,426358793,398563627,112817318,15774846,161206881,249302522,NA,443843,128534,136642,150367,154327,205746,426728092,222591394,67,222556915,71.3,222357053,78.4,207344425,80.3,53518351,97.6,193227813,58.2,193218644,61.9,193091922,68.1,180434243,69.9,46797662,85.3,15399956,70705167,107002893,NA,119797,15397138,70702115,106999629,119762,15396745,70701513,106873953,119711,15371954,70623561,94321715,117013,2218040,22279305,22248131,52186,21483519,11.1,NA,NA,NA,NA,21455585,11.9,17577112,18.5,12925811,27.6,6636723,14683639,154781,8376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/3/21,44,US,525071855,25788900,204334260,292083045,NA,2865650,158156,168149,185181,203311,959972,425272828,425231339,424904334,397146697,112165177,15725873,160450092,248655677,NA,441186,128096,136176,149854,153778,204557,425272828,222268786,66.9,222234274,71.2,222035147,78.3,207040830,80.2,53419001,97.4,192931486,58.1,192922322,61.8,192795739,68,180157811,69.8,46740339,85.2,15371083,70593549,106847483,NA,119371,15368268,70590497,106844221,119336,15367882,70589931,106718639,119287,15343089,70512150,94185956,116616,2214925,22247126,22226289,51999,20608965,10.7,NA,NA,NA,NA,20581339,11.4,16871409,17.8,12427115,26.6,6113386,14353186,134484,7909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/2/21,44,US,521502845,25709800,203386600,292040295,NA,366150,157081,NA,183922,201930,953447,423942794,NA,423574470,395855750,111581637,15684476,159747250,248071961,NA,439107,127695,NA,149385,153278,203492,423942794,221961370,66.9,NA,NA,221727848,78.2,206751110,80.1,53327428,97.3,192726406,58.1,NA,NA,192590702,67.9,179973418,69.7,46707999,85.2,15348445,70520484,106738683,NA,118794,NA,NA,NA,NA,15345245,70516872,106609875,118710,15320470,70439147,94097727,116074,2212783,22222581,22220882,51753,19783921,10.3,NA,NA,NA,NA,19756692,11,16209963,17.1,11971976,25.6,5622007,14038246,116124,7544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/1/21,44,US,518561375,25607600,202897800,290036625,NA,19350,156195,NA,182885,200791,948069,423005384,NA,422637262,394946703,111184696,15657802,159264439,247644758,NA,438385,127413,NA,149054,152926,202769,423005384,221760691,66.8,NA,NA,221527287,78.1,206562958,80,53269141,97.1,192586927,58,NA,NA,192451302,67.9,179849333,69.6,46686323,85.1,15333926,70479142,106655244,NA,118615,NA,NA,NA,NA,15330731,70475532,106526508,118531,15305965,70397836,94029627,115905,2211340,22211173,22212133,51677,19178738,10,NA,NA,NA,NA,19151841,10.6,15735707,16.6,11656402,25,5263541,13803440,104292,7465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/31/21,44,US,518696735,25607600,203030820,290038965,NA,19350,156236,NA,182932,200843,948317,422070099,NA,421702095,394037314,110792553,15632926,158772903,247226364,NA,437906,127131,NA,148725,152574,202053,422070099,221520153,66.7,NA,NA,221286846,78,206333974,79.9,53185430,97,192453500,58,NA,NA,192317895,67.8,179729970,69.6,46665304,85.1,15320582,70438744,106575607,NA,118567,NA,NA,NA,NA,15317388,70435137,106446886,118484,15292630,70357451,93964028,115861,2209870,22199183,22204589,51662,18607505,9.7,NA,NA,NA,NA,18580831,10.3,15293734,16.2,11368926,24.4,4921847,13585391,92845,7422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/30/21,43,US,518701225,25607600,203073200,290001075,NA,19350,156237,NA,182934,200845,948325,420657683,NA,420290001,392665428,110164207,15594341,158053763,246573186,NA,436393,126706,NA,148226,152043,200907,420657683,221221467,66.6,NA,NA,220988245,77.9,206051416,79.8,53090010,96.8,192244927,57.9,NA,NA,192109365,67.8,179540294,69.5,46625041,85,15299654,70372734,106454271,NA,118268,NA,NA,NA,NA,15296463,70369131,106325584,118187,15271716,70291489,93861506,115583,2207706,22177196,22188577,51562,17723033,9.2,NA,NA,NA,NA,17696704,9.9,14589183,15.4,10882217,23.3,4397085,13243364,75436,7148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/29/21,43,US,514925015,25457100,201393920,288054645,NA,19350,155100,NA,181602,199383,941421,419020753,NA,418653281,391068485,109358748,15549336,157205236,245831871,NA,434310,126213,NA,147649,151424,199439,419020753,220860887,66.5,NA,NA,220627819,77.8,205709072,79.7,52968902,96.6,191997869,57.8,NA,NA,191862366,67.7,179314245,69.4,46573398,84.9,15273490,70291347,106315307,NA,117725,NA,NA,NA,NA,15270307,70287749,106186665,117645,15245589,70210193,93743392,115071,2205081,22147814,22169183,51320,16682269,8.7,NA,NA,NA,NA,16656369,9.3,13731376,14.5,10253854,22,3784895,12833564,57038,6772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/28/21,43,US,510735525,24987400,200127620,285601155,NA,19350,153838,NA,180125,197760,933761,417795537,NA,417427853,389848455,108567423,15521154,156602727,245237611,NA,434045,125843,NA,147217,150952,197995,417795537,221348530,66.7,NA,NA,221113746,78,206144216,79.8,53014862,96.7,191242432,57.6,NA,NA,191109061,67.4,178635217,69.2,46428087,84.7,15248463,70048226,105828104,NA,117639,NA,NA,NA,NA,15245326,70044698,105701477,117560,15220665,69968226,93331288,115038,2201739,22083838,22091254,51256,15417340,8.1,NA,NA,NA,NA,15392104,8.6,12696037,13.5,9494596,20.5,3197587,12171076,42292,6385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/21,43,US,507637305,24739400,198257320,284621235,NA,19350,152905,NA,179032,196561,928097,416154424,NA,415786960,388250823,107762778,15486250,155799040,244436832,NA,432302,125349,NA,146638,150333,196528,416154424,220936118,66.5,NA,NA,220701498,77.8,205752308,79.7,52869235,96.4,190990750,57.5,NA,NA,190857435,67.3,178406017,69.1,46378477,84.6,15226065,69970924,105676523,NA,117238,NA,NA,NA,NA,15222932,69967399,105549945,117159,15198300,69890975,93202080,114662,2199705,22057349,22070347,51076,14429771,7.6,NA,NA,NA,NA,14404855,8.1,11875341,12.6,8888812,19.2,2641877,11751629,30146,6119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/21,43,US,504584715,24415200,196762200,283387965,NA,19350,151985,0,177955,195379,922516,415012026,0,414644698,387144971,107232280,15457247,155267673,243856565,NA,430541,125005,0,146236,149905,195560,415012026,220648845,66.5,0,0,220414318,77.7,205482061,79.6,52777199,96.3,190793100,57.5,0,0,190659830,67.2,178227720,69,46345117,84.5,15205141,69910818,105560314,NA,116827,NA,NA,NA,NA,15202012,69907300,105433770,116748,15177404,69830921,93105121,114274,2203613,26213750,27935710,50954,13753793,7.2,NA,NA,NA,NA,13729154,7.7,11316921,12,8483715,18.3,2283132,11442986,21730,5945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/25/21,43,US,503418475,24268700,196213880,282916545,NA,19350,151634,0,177544,194927,920384,414302192,0,413934981,386451678,106895830,15444234,154980294,243447128,NA,430536,124791,0,145985,149637,194947,414302192,220519217,66.4,0,0,220284773,77.7,205357459,79.5,52729596,96.2,190699790,57.4,0,0,190566551,67.2,178145538,69,46334975,84.5,15195912,69896011,105491057,NA,116810,NA,NA,NA,NA,15192783,69892494,105364543,116731,15168173,69816131,93046970,114264,2203036,26202939,27925472,50952,13262718,7,NA,NA,NA,NA,13238328,7.4,10921439,11.6,8206771,17.7,2050257,11188471,18114,5876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/24/21,43,US,503493015,24268700,196288420,282916545,NA,19350,151656,0,177570,194956,920520,413645478,0,413278303,385821933,106614629,15432695,154735646,243046759,NA,430378,124593,0,145754,149393,194434,413645478,220351217,66.4,0,0,220116796,77.6,205201180,79.5,52678218,96.1,190578704,57.4,0,0,190445478,67.2,178039457,68.9,46318073,84.5,15187097,69864273,105410569,NA,116765,NA,NA,NA,NA,15183968,69860756,105284068,116686,15159365,69784404,92981463,114225,2202163,26192967,27911602,50937,12888226,6.8,NA,NA,NA,NA,12864032,7.2,10618740,11.3,7993957,17.3,1892281,10974662,15427,5856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/21,42,US,503521625,24268700,196341600,282891975,NA,19350,151665,0,177580,194967,920572,412856169,0,412489101,385070182,106305062,15415408,154526345,242485197,NA,429219,124356,0,145475,149102,193870,412856169,220145796,66.3,0,0,219911449,77.6,205012732,79.4,52627847,96,190402262,57.4,0,0,190269066,67.1,177883133,68.9,46294318,84.4,15172407,69820278,105293042,NA,116535,NA,NA,NA,NA,15169279,69816764,105166567,116456,15144684,69740455,92883992,114002,2201140,26181713,27892038,50846,12472219,6.6,NA,NA,NA,NA,12448305,7,10284354,11.1,7759894,16.8,1780951,10672558,12989,5721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/22/21,42,US,501613665,24135600,195433980,282024735,NA,19350,151090,0,176907,194228,917084,411963025,0,411596119,384221527,105968554,15393747,154369262,241772516,NA,427500,124087,0,145160,148773,193256,411963025,219900525,66.2,0,0,219666287,77.5,204788212,79.3,52572844,95.9,190179553,57.3,0,0,190046408,67,177683586,68.8,46264299,84.4,15151881,69765141,105146362,NA,116169,NA,NA,NA,NA,15148758,69761632,105019928,116090,15124196,69685389,92760355,113646,2199730,26163848,27856103,50670,12037101,6.3,NA,NA,NA,NA,12013515,6.8,9932068,10.8,7511568,16.2,1729927,10289531,12105,5538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/21/21,42,US,498702405,24030600,194485320,280167135,NA,19350,150213,0,175881,193101,911762,411010650,0,410643944,383317432,105616311,15371265,154219584,240994970,NA,424831,123800,0,144825,148423,192613,411010650,219624445,66.2,0,0,219390343,77.4,204534420,79.2,52509902,95.8,189924447,57.2,0,0,189791361,66.9,177453836,68.7,46229324,84.3,15130139,69702763,104976092,NA,115453,NA,NA,NA,NA,15127019,69699257,104849710,115375,15102484,69623102,92615286,112964,2192589,21997766,21988705,50264,11607334,6.1,NA,NA,NA,NA,11584057,6.5,9584099,10.2,7261745,15.7,1697550,9892849,11696,5239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/21,42,US,496915265,23875400,193659240,279361275,NA,19350,149675,0,175250,192409,908494,410189737,0,409823192,382541927,105320905,15353873,154087303,240324759,NA,423802,123553,0,144535,148123,192075,410189737,219381466,66.1,0,0,219147468,77.3,204312567,79.1,52458039,95.7,189709710,57.1,0,0,189576681,66.9,177262850,68.6,46202561,84.3,15113355,69655402,104825727,NA,115226,NA,NA,NA,NA,15110240,69651900,104699392,115149,15085718,69575799,92488578,112755,2191330,21991662,21969395,50174,11246668,5.9,NA,NA,NA,NA,11223709,6.3,9290293,9.9,7048563,15.3,1671871,9558214,11397,5186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/21,42,US,495844635,23779900,193178840,278866545,NA,19350,149353,0,174873,191994,906537,409438987,0,409071641,381832879,105060568,15336709,153970330,239709996,NA,421952,123326,0,144270,147848,191600,409438987,219161368,66,0,0,218926834,77.2,204111127,79,52412851,95.6,189487793,57.1,0,0,189354496,66.8,177063796,68.6,46175620,84.2,15096805,69603147,104672981,NA,114860,NA,NA,NA,NA,15093687,69599613,104546413,114783,15069180,69523560,92358648,112408,2190085,21984117,21951403,50015,10926564,5.8,NA,NA,NA,NA,10903863,6.2,9030486,9.7,6862452,14.9,1650586,9259848,11106,5024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/21,42,US,494655075,23721100,192816320,278098305,NA,19350,148994,0,174453,191534,904362,408797942,0,408430827,381232703,104874402,15322713,153865158,239189084,NA,420987,123133,0,144044,147616,191260,408797942,218973123,66,0,0,218738735,77.1,203939679,79,52380561,95.5,189292559,57,0,0,189159331,66.7,176890788,68.5,46157549,84.2,15084639,69554531,104538679,NA,114710,NA,NA,NA,NA,15081523,69551023,104412152,114633,15057026,69475005,92246481,112276,2189459,21979407,21938728,49955,10681175,5.6,NA,NA,NA,NA,10658680,6,8837767,9.4,6728963,14.6,1637822,9027390,10997,4966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/17/21,42,US,494698695,23720500,192851180,278107665,NA,19350,149007,0,174469,191551,904442,408265959,0,407898940,380737339,104706889,15313732,153795531,238736184,NA,420512,122973,0,143856,147424,190955,408265959,218805579,65.9,0,0,218571250,77.1,203788289,78.9,52343911,95.5,189141481,57,0,0,189008291,66.7,176759889,68.4,46142400,84.2,15075793,69521948,104429068,NA,114672,NA,NA,NA,NA,15072680,69518440,104302576,114595,15048185,69442443,92157021,112240,2188900,21976065,21927492,49943,10461286,5.5,NA,NA,NA,NA,10438931,5.9,8666939,9.3,6613459,14.3,1627657,8817750,10921,4958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/21,41,US,494918755,23720500,193080600,278098305,NA,19350,149074,0,174546,191636,904844,407446961,0,407080030,379963710,104429593,15298169,153681390,238048239,NA,419163,122726,0,143568,147125,190449,407446961,218562924,65.8,0,0,218328664,77,203565184,78.8,52293329,95.4,188902483,56.9,0,0,188769311,66.6,176546281,68.4,46113645,84.1,15060622,69467095,104260394,NA,114372,NA,NA,NA,NA,15057512,69463591,104133913,114295,15033039,69387657,92013637,111948,2187769,21968255,21907807,49814,10114824,5.4,NA,NA,NA,NA,10092687,5.7,8391336,9,6416629,13.9,1611059,8488191,10781,4793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/21,41,US,493139295,23640700,192840560,276638685,NA,19350,148538,0,173919,190947,901591,406570875,0,406204249,379138429,104116514,15278936,153548987,237325727,NA,417225,122463,0,143259,146805,189878,406570875,218318056,65.8,0,0,218084050,76.9,203343322,78.7,52246196,95.3,188655196,56.8,0,0,188522066,66.5,176325671,68.3,46084052,84,15041965,69407846,104091511,NA,113874,NA,NA,NA,NA,15038858,69404345,103965065,113798,15014410,69328458,91871334,111469,2186374,21960390,21887683,49605,9723131,5.2,NA,NA,NA,NA,9701333,5.5,8073262,8.6,6183028,13.4,1589376,8118647,10502,4606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/21,41,US,490951045,23552100,192336340,275043255,NA,19350,147879,0,173147,190100,897590,405444558,0,405078181,378082854,103746168,15250730,153369108,236409595,NA,415125,122123,0,142862,146396,189203,405444558,217953275,65.6,0,0,217719463,76.8,203009278,78.6,52173134,95.1,188281747,56.7,0,0,188148671,66.4,175991539,68.1,46037872,84,15014485,69322377,103831532,NA,113353,NA,NA,NA,NA,15011382,69318881,103705130,113278,14986979,69243090,91650490,110980,2184208,21946615,21857648,49401,9319172,4.9,NA,NA,NA,NA,9297690,5.3,7742129,8.3,5933853,12.9,1569628,7734802,10266,4476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/21,41,US,489254145,23508800,191757340,273968655,NA,19350,147367,0,172549,189443,894488,404371247,0,404005260,377068161,103376125,15225611,153216702,235518908,NA,410026,121800,0,142483,146003,188528,404371247,217627490,65.6,0,0,217393999,76.7,202709628,78.5,52099711,95,187937559,56.6,0,0,187804552,66.2,175679053,68,46002869,83.9,14989892,69250329,103584378,NA,112960,NA,NA,NA,NA,14986795,69246843,103458029,112885,14962422,69171147,91434874,110610,2182657,21937275,21833690,49247,8903874,4.7,NA,NA,NA,NA,8882689,5.1,7398759,7.9,5674763,12.3,1548611,7340853,10029,4381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/21,41,US,488178975,23424600,191379720,273355305,NA,19350,147044,0,172169,189026,892522,403576826,0,403211156,376324804,103089932,15208784,153091886,234867451,NA,408705,121561,0,142203,145716,188006,403576826,217403897,65.5,0,0,217170658,76.6,202509315,78.4,52052476,94.9,187714829,56.5,0,0,187581880,66.2,175483541,67.9,45975342,83.8,14973570,69193084,103435592,NA,112583,NA,NA,NA,NA,14970477,69189601,103309294,112508,14946119,69113982,91313173,110267,2181439,21929365,21815458,49080,8548326,4.6,NA,NA,NA,NA,8527431,4.9,7112912,7.6,5465576,11.9,1529749,7004489,9805,4283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/21,41,US,487276275,23400300,191228520,272628105,NA,19350,146772,0,171851,188677,890872,403073841,0,402708307,375858687,102923435,15199929,153017533,234448159,NA,408220,121409,0,142026,145535,187702,403073841,217254327,65.4,0,0,217021168,76.5,202374639,78.4,52019132,94.9,187561865,56.5,0,0,187428959,66.1,175351999,67.9,45960171,83.8,14964931,69156074,103328425,NA,112435,NA,NA,NA,NA,14961839,69152592,103202168,112360,14937495,69077000,91227377,110127,2180834,21925148,21805153,49036,8343500,4.4,NA,NA,NA,NA,8322785,4.7,6950342,7.5,5348497,11.6,1519915,6809633,9705,4247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/21,41,US,487283605,23400300,191234680,272629275,NA,19350,146774,0,171854,188680,890885,402587449,0,402221969,375406479,102750858,15192111,152954116,234033203,NA,408019,121263,0,141854,145360,187388,402587449,217106207,65.4,0,0,216873090,76.5,202240836,78.3,51983074,94.8,187424186,56.5,0,0,187291292,66.1,175233992,67.9,45945280,83.8,14957210,69125163,103229458,NA,112355,NA,NA,NA,NA,14954119,69121684,103103209,112280,14929783,69046109,91148032,110068,2180389,21921813,21794057,49021,8136722,4.3,NA,NA,NA,NA,8116151,4.6,6784633,7.3,5227035,11.4,1512247,6610600,9639,4236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/21,40,US,487277035,23400300,191245660,272611725,NA,19350,146772,0,171851,188677,890873,401819240,0,401453944,374692726,102478350,15178784,152840025,233393286,NA,407145,121031,0,141583,145084,186891,401819240,216889814,65.3,0,0,216656832,76.4,202048619,78.2,51939651,94.7,187215471,56.4,0,0,187082616,66,175055065,67.8,45920386,83.7,14944176,69075289,103083921,NA,112085,NA,NA,NA,NA,14941085,69071810,102957711,112010,14916760,68996279,91032204,109822,2179377,21915593,21776507,48909,7786263,4.2,NA,NA,NA,NA,7765892,4.4,6507773,7,5023834,10.9,1495618,6276959,9506,4180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/21,40,US,485713525,23308100,191000240,271385835,NA,19350,146301,0,171300,188072,888014,400669422,0,400304394,373610223,102033499,15145348,152657055,232461866,NA,405153,120685,0,141178,144664,186079,400669422,216573911,65.2,0,0,216341126,76.3,201758782,78.1,51862523,94.6,186917921,56.3,0,0,186785138,65.9,174791565,67.7,45879237,83.7,14923459,69003393,102879624,NA,111445,NA,NA,NA,NA,14920376,68999940,102753451,111371,14896075,68924492,90861790,109208,2177848,21904823,21747966,48600,7284455,3.9,NA,NA,NA,NA,7264370,4.2,6093074,6.6,4703572,10.3,1470094,5801097,9200,4064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/21,40,US,482326275,23226500,190432300,268648125,NA,19350,145281,0,170105,186760,881822,399552444,0,399187662,372549803,101558760,15126616,152505315,231516893,NA,403620,120348,0,140784,144254,185214,399552444,216268034,65.1,0,0,216035447,76.2,201477265,78,51782605,94.4,186618184,56.2,0,0,186485448,65.8,174523451,67.6,45836756,83.6,14905338,68938578,102663267,NA,111001,NA,NA,NA,NA,14902259,68935129,102537133,110927,14877975,68859742,90676950,108784,2176367,21895070,21716921,48398,6764574,3.6,NA,NA,NA,NA,6744800,3.9,5655349,6.1,4353884,9.5,1446596,5305113,8958,3907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/21,40,US,480427985,23156500,189837820,267414315,NA,19350,144709,0,169436,186025,878351,398675414,0,398310809,371720714,101199639,15107206,152371218,230795097,NA,401893,120084,0,140475,143933,184559,398675414,216012495,65.1,0,0,215780007,76.1,201242167,77.9,51719680,94.3,186385751,56.1,0,0,186253066,65.7,174317202,67.5,45803878,83.5,14886447,68888853,102499911,NA,110540,NA,NA,NA,NA,14883373,68885414,102373812,110467,14859110,68810089,90539653,108350,2174514,21886833,21694323,48208,6372007,3.4,NA,NA,NA,NA,6352478,3.6,5327430,5.8,4094408,8.9,1423989,4935506,8770,3742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/21,40,US,479356915,23059100,189424400,266854065,NA,19350,144386,0,169058,185610,876393,397718055,0,397353604,370822659,100843102,15087687,152207170,230023148,NA,400050,119796,0,140137,143585,183908,397718055,215737487,65,0,0,215505090,76,200990974,77.8,51649536,94.2,186060146,56,0,0,185927520,65.6,174026379,67.4,45761077,83.5,14867490,68802010,102280691,NA,109955,NA,NA,NA,NA,14864422,68798574,102154640,109884,14840170,68723322,90355099,107788,2172908,21873678,21666527,47964,6008449,3.2,NA,NA,NA,NA,5989227,3.4,5023610,5.4,3853591,8.4,1405102,4591231,8538,3578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/21,40,US,478392765,23020200,189388980,265964235,NA,19350,144096,0,168718,185237,874630,396919564,0,396555235,370083383,100569971,15073515,152089746,229356695,NA,399608,119555,0,139856,143299,183410,396919564,215502382,64.9,0,0,215270050,75.9,200778736,77.7,51598503,94.1,185788098,56,0,0,185655515,65.5,173789988,67.3,45733738,83.4,14853778,68743486,102081004,NA,109830,NA,NA,NA,NA,14850713,68740052,101954991,109759,14826468,68664833,90191017,107670,2171888,21867203,21646735,47912,5711774,3.1,NA,NA,NA,NA,5692817,3.3,4778321,5.2,3660445,8,1391435,4308384,8403,3552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
